NIFTY500 FLEXICAP QUALITY 30,INDEX,Z,Z
NIFTY500 HEALTHCARE,INDEX,Z,Z
NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,INDEX,Z,Z
NIFTY500 LOW VOLATILITY 50,INDEX,Z,Z
NIFTY500 MOMENTUM 50,INDEX,Z,Z
NIFTY500 MULTICAP 50:25:25,INDEX,Z,Z
NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,INDEX,Z,Z
NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,INDEX,Z,Z
NIFTY500 MULTICAP MOMENTUM QUALITY 50,INDEX,Z,Z
NIFTY500 MULTIFACTOR MQVLV 50,INDEX,Z,Z
NIFTY500 QUALITY 50,INDEX,Z,Z
NIFTY500 SHARIAH,INDEX,Z,Z
NIFTY500 VALUE 50,INDEX,Z,Z
NIFTY50ADD,ETF,Z,Z
NIFTYBEES,ETF,Z,Z
NIFTYBETF,ETF,Z,Z
NIFTYETF,ETF,Z,Z
NIFTYIETF,ETF,Z,Z
NIFTYQLITY,ETF,Z,Z
NIITLTD,NIIT Ltd ,Consumer Services,Education
NIITMTS,NIIT Learning Systems Ltd,Consumer Services,Education
NIKITA,Nikita Papers Ltd,Forest Materials,Paper & Paper Products
NILAINFRA,Nila Infrastructures Ltd ,Realty,Residential- Commercial Projects
NILASPACES,Nila Spaces Ltd,Realty,Residential- Commercial Projects
NILKAMAL,Nilkamal Ltd ,Consumer Durables,Plastic Products - Consumer
NINSYS,Nintec Systems Ltd,Information Technology,Computers - Software & Consulting
NIPPOBATRY,Indo-National Ltd ,Fast Moving Consumer Goods,Household Products
NIRAJ,Niraj Cement Structurals Ltd ,Construction,Civil Construction
NIRAJISPAT,Niraj Ispat Industries Ltd,Capital Goods,Plastic Products - Industrial
NIRMAN,Nirman Agri Genetics Ltd,Fast Moving Consumer Goods,Other Agricultural Products
NITCO,Nitco Ltd ,Consumer Durables,Ceramics
NITINSPIN,Nitin Spinners Ltd ,Textiles,Other Textile Products
NITIRAJ,Nitiraj Engineers Ltd,Capital Goods,Electrodes & Refractories
NIVABUPA,Niva Bupa Health Insurance Company Ltd,Financial Services,Life Insurance
NKIND,N K Industries Ltd ,Fast Moving Consumer Goods,Edible Oil
NLCINDIA,NLC India Ltd,Power,Power Generation
NMDC,NMDC Ltd ,Metals & Mining,Industrial Minerals
NMSTEEL,Newmalayalam Steel Ltd,Metals & Mining,Iron & Steel
NOCIL,NOCIL Ltd ,Chemicals,Specialty Chemicals
NOIDATOLL,Noida Toll Bridge Company Ltd ,Services,Road Asset Toll Annuity Hybrid-Ann
NORBTEAEXP,Norben Tea & Exports Ltd ,Fast Moving Consumer Goods,Tea & Coffee
NORTHARC,Northern Arc Capital Ltd,Financial Services,Non Banking Financial Company (NBFC)
NOVAAGRI,Nova Agritech Ltd,Chemicals,Fertilizers
NPBET,ETF,Z,Z
NPST,Network People Services Technologies Ltd,Information Technology,Software Products
NRAIL,N R Agarwal Industries Ltd ,Forest Materials,Paper & Paper Products
NRBBEARING,NRB Bearings Ltd ,Automobile and Auto Components,Auto Components & Equipments
NRL,Nupur Recyclers Ltd,Services,Diversified Commercial Services
NRVANDANA,N R Vandana Tex Industries Ltd,Textiles,Other Textile Products
NSIL,Nalwa Sons Investments Ltd ,Financial Services,Non Banking Financial Company (NBFC)
NSLNISP,NMDC Steel Ltd,Metals & Mining,Iron & Steel
NTL,Neueon Towers Ltd,Capital Goods,Heavy Electrical Equipment
NTPC,NTPC Ltd ,Power,Power Generation
NTPCGREEN,NTPC Green Energy Ltd,Power,Power Generation
NUCLEUS,Nucleus Software Exports Ltd ,Information Technology,Software Products
NURECA,Nureca Ltd,Healthcare,Medical Equipment & Supplies
NUVAMA,Nuvama Wealth Management Ltd,Financial Services,Stockbroking & Allied
NUVOCO,Nuvoco Vistas Corporation Ltd,Construction Materials,Cement & Cement Products
NV20,ETF,Z,Z
NV20BEES,ETF,Z,Z
NV20IETF,ETF,Z,Z
NYKAA,Fsn E-Commerce Ventures Ltd,Consumer Services,E-Retail  E-Commerce
OAL,Oriental Aromatics Ltd,Chemicals,Specialty Chemicals
OBCL,Orissa Bengal Carrier Ltd,Services,Logistics Solution Provider
OBEROIRLTY,Oberoi Realty Ltd ,Realty,Residential- Commercial Projects
OBSCP,OBSC Perfection Ltd,Automobile and Auto Components,Auto Components & Equipments
OCCL,Oriental Carbon & Chemicals Ltd,Chemicals,Commodity Chemicals
OCCLLTD,OCCL Ltd,Chemicals,Commodity Chemicals
ODIGMA,Odigma Consultancy Solutions Ltd,Diversified,Diversified
OFSS,Oracle Financial Services Software Ltd ,Information Technology,Software Products
OIL,Oil India Ltd ,Oil Gas & Consumable Fuels,Oil Exploration & Production
OILCOUNTUB,Oil Country Tubular Ltd ,Oil Gas & Consumable Fuels,Oil Equipment & Services
OILIETF,ETF,Z,Z
OLAELEC,Ola Electric Mobility Ltd,Automobile and Auto Components,2/3 Wheelers
OLECTRA,Olectra Greentech Ltd,Automobile and Auto Components,Passenger Cars & Utility Vehicles
OLIL,Oneclick Logistics India Ltd,Services,Logistics Solution Provider
OMAXAUTO,Omax Autos Ltd ,Automobile and Auto Components,Auto Components & Equipments
OMAXE,Omaxe Ltd ,Realty,Residential- Commercial Projects
OMFURN,Omfurn India Ltd,Consumer Durables,Plywood Boards/ Laminates
OMINFRAL,Om Infra Ltd,Construction,Civil Construction
OMKARCHEM,Omkar Speciality Chemicals Ltd,Chemicals,Industrial Gases
ONDOOR,On Door Concepts Ltd,Consumer Services,E-Retail  E-Commerce
ONELIFECAP,Onelife Capital Advisors Ltd ,Financial Services,Stockbroking & Allied
ONEPOINT,One Point One Solutions Ltd,Information Technology,IT Enabled Services
ONESOURCE,OneSource Specialty Pharma Ltd,Healthcare,Pharmaceuticals
ONGC,Oil And Natural Gas Corporation Ltd,Oil Gas & Consumable Fuels,Oil Exploration & Production
ONMOBILE,Onmobile Global Ltd ,Telecommunication,Other Telecom Services
ONWARDTEC,Onward Technologies Ltd ,Information Technology,IT Enabled Services
ONYX,Onyx Biotec Ltd,Healthcare,Pharmaceuticals
OPTIEMUS,Optiemus Infracom Ltd,Telecommunication,Telecom -  Equipment & Accessories
ORBTEXP,Orbit Exports Ltd ,Textiles,Other Textile Products
ORCHASP,Orchasp Ltd,Information Technology,Computers - Software & Consulting
ORCHPHARMA,Orchid Pharma Ltd,Healthcare,Pharmaceuticals
ORIANA,Oriana Power Ltd,Power,Integrated Power Utilities
ORICONENT,Oricon Enterprises Ltd,Capital Goods,Packaging
ORIENTALTL,Oriental Trimex Ltd ,Consumer Durables,Granites & Marbles
ORIENTBELL,Orient Bell Ltd,Consumer Durables,Ceramics
ORIENTCEM,Orient Cement Ltd,Construction Materials,Cement & Cement Products
ORIENTCER,Orient Ceratech Ltd,Capital Goods,Electrodes & Refractories
ORIENTELEC,Orient Electric Ltd,Consumer Durables,Household Appliances
ORIENTHOT,Oriental Hotels Ltd ,Consumer Services,Hotels & Resorts
ORIENTLTD,Orient Press Ltd ,Capital Goods,Packaging
ORIENTPPR,Orient Paper & Industries Ltd ,Forest Materials,Paper & Paper Products
ORIENTTECH,Orient Technologies Ltd,Information Technology,IT Enabled Services
ORISSAMINE,Orissa Minerals Development Company Ltd ,Metals & Mining,Industrial Minerals
ORTEL,Ortel Communications Ltd,Media Entertainment & Publication,Media & Entertainment
ORTINGLOBE,Ortin Global Ltd,Healthcare,Pharmaceuticals
OSELDEVICE,Osel Devices Ltd,Capital Goods,Other Electrical Equipment
OSIAHYPER,Osia Hyper Retail Ltd,Consumer Services,Speciality Retail
OSWALAGRO,Oswal Agro Mills Ltd ,Services,Trading & Distributors
OSWALGREEN,Oswal Greentech Ltd,Realty,Residential- Commercial Projects
OSWALPUMPS,Oswal Pumps Ltd,Capital Goods,"Compressors, Pumps & Diesel Engines"
OSWALSEEDS,Shreeoswal Seeds & Chemicals Ltd,Fast Moving Consumer Goods,Other Agricultural Products
OWAIS,Owais Metal And Mineral Processing Ltd,Metals & Mining,Industrial Minerals
PAGEIND,Page Industries Ltd ,Textiles,Garments & Apparels
PAISALO,Paisalo Digital Ltd,Financial Services,Non Banking Financial Company (NBFC)
PAKKA,Pakka Ltd,Forest Materials,Paper & Paper Products
PALASHSECU,Palash Securities Ltd,Fast Moving Consumer Goods,Packaged Foods
PALREDTEC,Palred Technologies Limited,Information Technology,IT Enabled Services
PANACEABIO,Panacea Biotec Ltd ,Healthcare,Pharmaceuticals
PANACHE,Panache Digilife Ltd,Information Technology,Computers - Software & Consulting
PANAMAPET,Panama Petrochem Ltd ,Oil Gas & Consumable Fuels,Lubricants
PANSARI,Pansari Developers Ltd,Construction,Civil Construction
PAR,Par Drugs & Chemicals Ltd,Chemicals,Specialty Chemicals
PARACABLES,Paramount Communications Ltd,Capital Goods,Cables - Electricals
PARADEEP,Paradeep Phosphates Ltd,Chemicals,Fertilizers
PARAGMILK,Parag Milk Foods Ltd,Fast Moving Consumer Goods,Dairy Products
PARAGON,Paragon Fine And Speciality Chemical Ltd,Chemicals,Specialty Chemicals
PARAMATRIX,Paramatrix Technologies Ltd,Information Technology,Software Products
PARAMOUNT,Paramount Dye Tec Ltd,Services,Trading & Distributors
PARAS,Paras Defence And Space Technologies Ltd,Capital Goods,Aerospace & Defense
PARASPETRO,Paras Petrofils Ltd ,Financial Services,Investment Company
PARIN,Parin Furniture Ltd,Services,Trading & Distributors
PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,Consumer Services,Hotels & Resorts
PARSVNATH,Parsvnath Developers Ltd ,Realty,Residential- Commercial Projects
PARTYCRUS,Party Cruisers Ltd,Services,Diversified Commercial Services
PASHUPATI,Pashupati Cotspin Ltd,Textiles,Other Textile Products
PASUPTAC,Pasupati Acrylon Ltd ,Chemicals,Petrochemicals
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,Edible Oil
PATELENG,Patel Engineering Ltd,Construction,Civil Construction
PATILAUTOM,Patil Automation Ltd,Capital Goods,Industrial Products
PATINTLOG,Patel Integrated Logistics Ltd,Services,Logistics Solution Provider
PATTECH,Pattech Fitwell Tube Components Ltd,Capital Goods,Iron & Steel Products
PAVNAIND,Pavna Industries Ltd,Automobile and Auto Components,Auto Components & Equipments
PAYTM,One 97 Communications Ltd,Financial Services,Financial Technology (Fintech)
PCBL,PCBL Ltd,Chemicals,Carbon Black
PCCL,Petro Carbon & Chemicals Ltd,Chemicals,Specialty Chemicals
PCJEWELLER,PC Jeweller Ltd ,Consumer Durables,Gems- Jewellery And Watches
PDMJEPAPER,Pudumjee Paper Products Ltd,Forest Materials,Paper & Paper Products
PDSL,PDS Ltd,Textiles,Trading - Textile Products
PEARLPOLY,Pearl Polymers Ltd ,Consumer Durables,Plastic Products - Consumer
PEL,Piramal Enterprises Ltd ,Financial Services,Non Banking Financial Company (NBFC)
PELATRO,Pelatro Ltd,Information Technology,Computers Hardware & Equipments
PENIND,Pennar Industries Ltd,Capital Goods,Industrial Products
PENINLAND,Peninsula Land Ltd ,Realty,Residential- Commercial Projects
PENTAGON,Pentagon Rubber Ltd,Services,Diversified Commercial Services
PERFECT,Perfect Infraengineers Ltd,Capital Goods,Other Electrical Equipment
PERSISTENT,Persistent Systems Ltd ,Information Technology,Computers - Software & Consulting
PETRONET,Petronet Lng Ltd ,Oil Gas & Consumable Fuels,LPG/CNG/PNG/LNG Supplier
PFC,Power Finance Corporation Ltd ,Financial Services,Financial Institution
PFIZER,Pfizer Ltd ,Healthcare,Pharmaceuticals
PFOCUS,Prime Focus Ltd ,Media Entertainment & Publication,Media & Entertainment
PFS,PTC India Financial Services Ltd ,Financial Services,Non Banking Financial Company (NBFC)
PGEL,PG Electroplast Ltd ,Consumer Durables,Consumer Electronics
PGHH,Procter & Gamble Hygiene & Health Care Ltd ,Fast Moving Consumer Goods,Personal Care
PGHL,Procter & Gamble Health Ltd,Healthcare,Pharmaceuticals
PGIL,Pearl Global Industries Limited,Textiles,Garments & Apparels
PHANTOMFX,Phantom Digital Effects Ltd,Media Entertainment & Publication,Media & Entertainment
PHARMABEES,ETF,Z,Z
PHOENIXLTD,The Phoenix Mills Ltd,Realty,Residential- Commercial Projects
PHOGLOBAL,Phoenix Overseas Ltd,Services,Trading & Distributors
PICCADIL,Piccadily Agro Industries Ltd,Fast Moving Consumer Goods,Breweries & Distilleries
PIDILITIND,Pidilite Industries Ltd ,Chemicals,Specialty Chemicals
PIGL,Power And Instrumentation (Gujarat) Ltd,Capital Goods,Other Electrical Equipment
PIIND,PI Industries Ltd,Chemicals,Pesticides & Agrochemicals
PILANIINVS,Pilani Investment And Industries Corporation Ltd,Financial Services,Holding Company
PILITA,Pil Italica Lifestyle Ltd,Consumer Durables,Plastic Products - Consumer
PIONEEREMB,Pioneer Embroideries Ltd,Textiles,Other Textile Products
PITTIENG,Pitti Engineering Ltd,Capital Goods,Industrial Products
PIXTRANS,Pix Transmissions Ltd ,Capital Goods,Rubber
PKTEA,Peria Karamalai Tea & Produce Company Ltd,Fast Moving Consumer Goods,Tea & Coffee
PLADAINFO,Plada Infotech Services Ltd,Information Technology,Computers - Software & Consulting
PLASTIBLEN,Plastiblends India Ltd,Chemicals,Specialty Chemicals
PLATIND,Platinum Industries Ltd,Chemicals,Specialty Chemicals
PLAZACABLE,Plaza Wires Ltd,Capital Goods,Cables - Electricals
PNB,Punjab National Bank,Financial Services,Public Sector Bank
PNBGILTS,PNB Gilts Ltd ,Financial Services,Investment Company
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,Housing Finance Company
PNC,Pritish Nandy Communications Ltd ,Media Entertainment & Publication,Film Production Distribution & Exhibit
PNCINFRA,PNC Infratech Ltd,Construction,Civil Construction
PNGJL,P N Gadgil Jewellers Ltd,Consumer Durables,Gems- Jewellery And Watches
POCL,Pondy Oxides & Chemicals Ltd ,Metals & Mining,Diversified Metals
PODDARHOUS,Poddar Housing and Development Ltd,Realty,Residential- Commercial Projects
PODDARMENT,Poddar Pigments Ltd,Chemicals,Dyes And Pigments
POKARNA,Pokarna Ltd ,Consumer Durables,Granites & Marbles
POLICYBZR,PB Fintech Ltd,Financial Services,Financial Technology (Fintech)
POLYCAB,Polycab India Ltd,Capital Goods,Cables - Electricals
POLYMED,Poly Medicure Ltd ,Healthcare,Medical Equipment & Supplies
POLYPLEX,Polyplex Corporation Ltd ,Capital Goods,Packaging
POLYSIL,Polysil Irrigation Systems Ltd,Capital Goods,Plastic Products - Industrial
PONNIERODE,Ponni Sugars (Erode) Ltd ,Fast Moving Consumer Goods,Sugar
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,Non Banking Financial Company (NBFC)
POSITRON,Positron Energy Ltd,Services,Trading & Distributors
POWERGRID,Power Grid Corporation Of India Ltd ,Power,Power - Transmission
POWERINDIA,Hitachi Energy India Ltd,Capital Goods,Heavy Electrical Equipment
POWERMECH,Power Mech Projects Ltd,Construction,Civil Construction
PPAP,PPAP Automotive Limited,Automobile and Auto Components,Auto Components & Equipments
PPL,Prakash Pipes Ltd,Capital Goods,Plastic Products - Industrial
PPLPHARMA,Piramal Pharma Ltd,Healthcare,Pharmaceuticals
PPSL,Picturepost Studios Ltd,Media Entertainment & Publication,Media & Entertainment
PRABHA,Prabha Energy Ltd,Power,Integrated Power Utilities
PRAENG,Prajay Engineers Syndicate Ltd ,Realty,Residential- Commercial Projects
PRAJIND,Praj Industries Ltd ,Capital Goods,Industrial Products
PRAKASH,Prakash Industries Ltd ,Metals & Mining,Iron & Steel
PRAKASHSTL,Prakash Steelage Ltd ,Capital Goods,Iron & Steel Products
PRAMARA,Pramara Promotions Ltd,Services,Diversified Commercial Services
PRANIK,Pranik Logistics Ltd,Services,Logistics Solution Provider
PRATHAM,Pratham Epc Projects Ltd,Construction,Civil Construction
PRAXIS,Praxis Home Retail Ltd,Consumer Services,Speciality Retail
PRECAM,Precision Camshafts Ltd,Automobile and Auto Components,Auto Components & Equipments
PRECISION,Precision Metaliks Ltd,Services,Trading & Distributors
PRECOT,Precot Ltd,Textiles,Other Textile Products
PRECWIRE,Precision Wires India Ltd ,Capital Goods,Aluminium Copper & Zinc Products
PREMEXPLN,Premier Explosives Ltd ,Chemicals,Explosives
PREMIER,Premier Ltd,Capital Goods,Heavy Electrical Equipment
PREMIERENE,Premier Energies Ltd,Capital Goods,Other Electrical Equipment
PREMIERPOL,Premier Polyfilm Ltd ,Capital Goods,Plastic Products - Industrial
PREMIUM,Premium Plast Ltd,Automobile and Auto Components,Auto Components & Equipments
PRESSTONIC,Presstonic Engineering Ltd,Construction,Civil Construction
PRESTIGE,Prestige Estates Projects Ltd ,Realty,Residential- Commercial Projects
PRICOLLTD,PRICOL Ltd,Automobile and Auto Components,Auto Components & Equipments
PRIMESECU,Prime Securities Ltd ,Financial Services,Other Financial Services
PRIMO,Primo Chemicals Ltd,Chemicals,Commodity Chemicals
PRINCEPIPE,Prince Pipes And Fittings Ltd,Capital Goods,Plastic Products - Industrial
PRITI,Priti International Ltd,Consumer Durables,Plywood Boards/ Laminates
PRITIKA,Pritika Engineering Components Ltd,Automobile and Auto Components,Auto Components & Equipments
PRITIKAUTO,Pritika Auto Industries Ltd,Automobile and Auto Components,Auto Components & Equipments
PRIVISCL,Privi Speciality Chemicals Ltd,Chemicals,Specialty Chemicals
PRIZOR,Prizor Viztech Ltd,Consumer Durables,Consumer Electronics
PRLIND,Premier Roadlines Ltd,Services,Logistics Solution Provider
PROFX,Pro FX Tech Ltd,Consumer Durables,Consumer Electronics
PROLIFE,Prolife Industries Ltd,Chemicals,Dyes And Pigments
PROPEQUITY,P E  Analytics Ltd,Services,Diversified Commercial Services
PROSTARM,Prostarm Info Systems Ltd,Capital Goods,Other Electrical Equipment
PROTEAN,Protean eGov Technologies Ltd,Information Technology,Computers - Software & Consulting
PROV,Proventus Agrocom Ltd,Fast Moving Consumer Goods,Packaged Foods
PROZONER,Prozone Realty Ltd,Realty,Residential- Commercial Projects
PRSMJOHNSN,Prism Johnson Ltd,Construction Materials,Cement & Cement Products
PRUDENT,Prudent Corporate Advisory Services Ltd,Financial Services,Financial Products Distributor
PRUDMOULI,Prudential Sugar Corporation Ltd ,Fast Moving Consumer Goods,Sugar
PSB,Punjab & Sind Bank,Financial Services,Public Sector Bank
PSFL,Paramount Speciality Forgings Ltd,Automobile and Auto Components,Auto Components & Equipments
PSPPROJECT,PSP Projects Ltd,Construction,Civil Construction
PSRAJ,P S Raj Steels Ltd,Capital Goods,Iron & Steel Products
PSUBANK,ETF,Financial Services,Z
PSUBANKADD,ETF,Z,Z
PSUBNKBEES,ETF,Financial Services,Z
PSUBNKIETF,ETF,Z,Z
PTC,PTC India Ltd ,Power,Power Trading
PTCIL,PTC Industries Ltd,Capital Goods,Other Industrial Products
PTL,PTL Enterprises Ltd,Services,Diversified Commercial Services
PULZ,Pulz Electronics Ltd,Capital Goods,Industrial Products
PUNJABCHEM,Punjab Chemicals And Crop Protection Ltd,Chemicals,Pesticides & Agrochemicals
PURPLEUTED,Purple United Sales Ltd,Consumer Services,Speciality Retail
PURVA,Puravankara Ltd,Realty,Residential- Commercial Projects
PURVFLEXI,Purv Flexipack Ltd,Capital Goods,Packaging
PUSHPA,Pushpa Jewellers Ltd,Consumer Durables,"Gems, Jewellery And Watches"
PVP,PVP Ventures Ltd ,Realty,Residential- Commercial Projects
PVRINOX,PVR Inox Ltd,Media Entertainment & Publication,Film Production Distribution & Exhibit
PVSL,Popular Vehicles And Services Ltd,Automobile and Auto Components,Auto -Dealer
PVTBANIETF,ETF,Z,Z
PVTBANKADD,ETF,Z,Z
PYRAMID,Pyramid Technoplast Ltd,Capital Goods,Packaging
QFIL,Quality Foils (India) Ltd,Metals & Mining,Iron & Steel
QGOLDHALF,ETF,Z,Z
QMSMEDI,QMS Medical Allied Services Ltd,Services,Diversified Commercial Services
QNIFTY,ETF,Financial Services,Z
QPOWER,Quality Power Electrical Equipments Ltd,Capital Goods,Heavy Electrical Equipment
QUADFUTURE,Quadrant Future Tek Ltd,Telecommunication,Telecom -  Equipment & Accessories
QUADPRO,Quadpro Ites Ltd,Information Technology,Computers - Software & Consulting
QUAL30IETF,ETF,Z,Z
QUALITY30,ETF,Z,Z
QUESS,Quess Corp Ltd,Services,Diversified Commercial Services
QUESTLAB,Quest Laboratories Ltd,Healthcare,Pharmaceuticals
QUICKHEAL,Quick Heal Technologies Ltd,Information Technology,Software Products
QUICKTOUCH,Quicktouch Technologies Ltd,Information Technology,Software Products
QUINTEGRA,Quintegra Solutions Ltd,Information Technology,IT Enabled Services
QVCEL,QVC Exports Ltd,Services,Trading & Distributors
RACE,Race Eco Chain Ltd,Utilities,Waste Management
RACLGEAR,RACL Geartech Ltd,Automobile and Auto Components,Auto Components & Equipments
RADAAN,Radaan Mediaworks (I) Ltd,Media Entertainment & Publication,Media & Entertainment
RADHIKAJWE,Radhika Jeweltech Ltd,Consumer Durables,Gems- Jewellery And Watches
RADIANTCMS,Radiant Cash Management Services Ltd,Services,Diversified Commercial Services
RADICO,Radico Khaitan Ltd ,Fast Moving Consumer Goods,Breweries & Distilleries
RADIOCITY,Music Broadcast Ltd,Media Entertainment & Publication,Media & Entertainment
RADIOWALLA,Radiowalla Network Ltd,Media Entertainment & Publication,Media & Entertainment
RAILTEL,Railtel Corporation Of India Ltd,Telecommunication,Other Telecom Services
RAIN,Rain Industries Ltd,Chemicals,Petrochemicals
RAINBOW,Rainbow Children'S Medicare Ltd,Healthcare,Hospital
RAJESHEXPO,Rajesh Exports Ltd ,Consumer Durables,Gems- Jewellery And Watches
RAJINDLTD,Rajputana Industries Ltd,Metals & Mining,Iron & Steel
RAJMET,Rajnandini Metal Ltd,Metals & Mining,Diversified Metals
RAJOOENG,Rajoo Engineers Ltd,Capital Goods,Industrial Products
RAJPUTANA,Rajputana Biodiesel Ltd,Diversified,Diversified
RAJRATAN,Rajratan Global Wire Ltd ,Automobile and Auto Components,Auto Components & Equipments
RAJRILTD,Raj Rayon Industries Limited- ,Textiles,Other Textile Products
RAJSREESUG,Rajshree Sugars & Chemicals Ltd ,Fast Moving Consumer Goods,Sugar
RAJTV,Raj Television Network Ltd ,Media Entertainment & Publication,TV Broadcasting & Software Production
RAJVIR,Rajvir Industries Ltd,Forest Materials,Jute & Jute Products
RALLIS,Rallis India Ltd ,Chemicals,Pesticides & Agrochemicals
RAMANEWS,Shree Rama Newsprint Ltd ,Forest Materials,Paper & Paper Products
RAMAPHO,Rama Phosphates Ltd ,Chemicals,Fertilizers
RAMASTEEL,Rama Steel Tubes Ltd,Capital Goods,Iron & Steel Products
RAMCOCEM,The Ramco Cements Limited,Construction Materials,Cement & Cement Products
RAMCOIND,Ramco Industries Ltd ,Construction Materials,Other Construction Materials
RAMCOSYS,Ramco Systems Ltd ,Information Technology,Software Products
RAMKY,Ramky Infrastructure Ltd ,Construction,Civil Construction
RAMRAT,Ram Ratna Wires Ltd,Capital Goods,Other Electrical Equipment
RANASUG,Rana Sugars Ltd ,Fast Moving Consumer Goods,Sugar
RANEENGINE,Rane Engine Valve Ltd ,Automobile and Auto Components,Auto Components & Equipments
RANEHOLDIN,Rane Holdings Ltd ,Financial Services,Holding Company
RAPIDFLEET,Rapid Fleet Management Services Ltd,Services,Logistics Solution Provider
RAPPID,Rappid Valves India Ltd,Construction,Civil Construction
RATEGAIN,Rategain Travel Technologies Ltd,Information Technology,Computers - Software & Consulting
RATNAMANI,Ratnamani Metals & Tubes Ltd,Capital Goods,Iron & Steel Products
